,Transaction_ID,Date,Customer_ID,Age,Gender,Income,Loyalty_Score,Signup_Date,Product_ID,Category,City,Channel,Payment_Method,Device,Price,Discount_Percent,Promotion_Flag,Promo_Type,Units_Sold,Revenue,Cost,Profit,Margin_Percent,Return_Flag,Supplier_ID,Lead_Time_Days,Delivery_Delay_Days,Stock_On_Hand,Marketing_Channel,Coupon_Code_Flag,CLV_proxy,Recency_Days,Frequency_12m,Online_Device,Season,GMV,Discount_Amount,Net_Revenue,Profit_Margin,Phone_No
744,T200219,2025-07-08,C1485,40,F,43217,4,2023-05-12,P105,Apparel,Delhi,Online,UPI,Desktop,37.3,10,1,Clearance,12,402.84,201.42,201.42,50.0,0,S13,1,1,23,PaidSocial,0,217.63,5,6,App,Summer,447.6,44.76,402.84,50.0,8681838850
745,T200641,2024-06-19,C1391,32,M,44131,1,2021-04-11,P101,Electronics,Kolkata,Online,Card,Mobile,282.85,5,1,Flash,1,268.71,183.85,84.86,31.58,0,S11,7,1,28,Organic,1,72.42,141,0,App,Summer,282.85,14.14,268.71,31.58,8681838850
746,T200915,2024-09-10,C1160,27,M,69773,1,2021-03-02,P108,Sports,Delhi,Online,Card,POS,156.65,5,1,,5,744.09,430.79,313.3,42.11,0,S10,8,2,8,Organic,0,148.1,145,1,App,Regular,783.25,39.16,744.09,42.11,8681838850
747,T200752,2025-01-28,C1162,41,M,35515,5,2025-09-16,P108,Sports,Pune,Online,NetBanking,Desktop,139.12,10,1,Seasonal,8,1001.66,612.13,389.53,38.89,0,S10,12,2,18,,1,288.87,68,12,Mobile,Regular,1112.96,111.3,1001.66,38.89,8681838850
748,T200806,2025-09-09,C1444,42,M,39283,1,2025-09-09,P102,HomeGoods,Kolkata,Online,NetBanking,Mobile,93.34,10,1,,7,588.04,326.69,261.35,44.44,0,S13,4,0,33,PaidSocial,0,104.62,165,2,App,Regular,653.38,65.34,588.04,44.44,8681838850
749,T200919,2024-02-07,C1268,38,M,39718,3,2022-11-12,P108,Sports,Bengaluru,Offline,Card,POS,140.01,15,1,,8,952.07,616.04,336.03,35.29,0,S14,6,0,16,Organic,0,231.16,21,2,,Regular,1120.08,168.01,952.0699999999999,35.29,8681838850
750,T200624,2025-01-21,C1361,42,M,100475,3,2023-06-30,P106,Beauty,Kolkata,Online,Card,Desktop,25.72,15,1,Flash,26,568.41,234.05,334.36,58.82,0,S13,6,2,41,SMS,0,368.3,36,3,App,Regular,668.72,100.31,568.4100000000001,58.82,8681838850
751,T200874,2023-11-15,C1289,52,M,29635,3,2023-12-23,P102,HomeGoods,Hyderabad,Online,UPI,App,91.82,25,1,,5,344.32,229.55,114.77,33.33,0,S11,6,0,5,SMS,0,134.81,121,3,Desktop,Festival,459.1,114.78,344.3199999999999,33.33,8681838850
752,T200760,2024-02-15,C1300,25,M,80012,5,2022-03-24,P100,Electronics,Delhi,Online,UPI,Mobile,506.05,15,1,Seasonal,1,430.14,328.93,101.21,23.53,1,S14,2,0,17,PaidSocial,0,450.67,68,8,Desktop,Regular,506.05,75.91,430.14,23.53,8681838850
753,T200386,2024-05-20,C1305,40,M,79885,4,2025-01-02,P105,Apparel,Mumbai,Offline,Card,Mobile,38.32,5,1,Seasonal,15,546.06,258.66,287.4,52.63,0,S11,7,1,20,SMS,0,377.02,146,9,,Summer,574.8,28.74,546.06,52.63,8681838850
754,T200972,2025-04-14,C1329,28,M,31357,1,2022-09-29,P109,Sports,Kolkata,Offline,Card,Desktop,122.64,5,1,Seasonal,6,699.05,404.71,294.34,42.11,0,S11,8,1,34,PaidSocial,0,104.94,105,4,,Regular,735.84,36.79,699.0500000000001,42.11,8681838850
755,T200509,2025-04-09,C1443,18,F,40743,1,2023-05-20,P105,Apparel,Hyderabad,Online,Card,Desktop,40.02,15,1,Loyalty,18,612.31,324.16,288.15,47.06,0,S12,7,3,46,Organic,0,112.78,116,3,Desktop,Regular,720.36,108.05,612.3100000000001,47.06,8681838850
756,T200267,2025-03-23,C1452,27,F,53776,1,2021-12-25,P103,HomeGoods,Pune,Online,UPI,Mobile,80.98,15,1,Clearance,6,413.0,242.94,170.06,41.18,0,S10,6,3,15,Organic,1,102.36,150,4,Desktop,Regular,485.88,72.88,413.0,41.18,8681838850
757,T200819,2024-06-28,C1197,36,M,41936,2,2022-02-28,P100,Electronics,Jaipur,Online,UPI,Mobile,466.37,15,1,Clearance,1,396.41,303.14,93.27,23.53,0,S13,10,2,20,Email,0,130.51,91,3,App,Summer,466.37,69.96,396.41,23.53,8681838850
758,T200441,2025-10-17,C1476,22,M,44725,6,2021-06-06,P102,HomeGoods,Delhi,Online,Card,Mobile,84.73,10,1,Seasonal,5,381.29,211.83,169.46,44.44,0,S14,5,1,17,Organic,0,310.72,142,8,Desktop,Regular,423.65,42.36,381.29,44.44,8681838850
759,T200496,2024-12-27,C1014,18,F,54486,5,2020-06-07,P103,HomeGoods,Kolkata,Online,UPI,App,73.59,0,0,,8,588.72,294.36,294.36,50.0,0,S12,10,1,13,Affiliate,0,331.3,98,5,Desktop,Festival,588.72,0.0,588.72,50.0,8681838850
760,T200112,2025-09-05,C1445,18,M,62340,4,2021-11-26,P104,Apparel,Jaipur,Offline,Card,App,54.04,10,1,Clearance,8,389.09,194.54,194.55,50.0,0,S10,7,0,32,Organic,0,292.59,74,6,,Regular,432.32,43.23,389.09,50.0,8681838850
761,T200691,2024-09-02,C1095,34,M,32972,3,2022-04-14,P100,Electronics,Kolkata,Offline,Card,Mobile,523.86,15,1,Loyalty,1,445.28,340.51,104.77,23.53,0,S12,1,0,28,Email,0,151.3,116,3,,Regular,523.86,78.58,445.28,23.53,8681838850
762,T200232,2024-12-22,C1439,36,M,18037,4,2021-04-17,P106,Beauty,Hyderabad,Online,Card,App,23.71,5,1,,16,360.39,132.78,227.61,63.16,0,S10,6,2,23,Affiliate,0,110.08,14,10,App,Festival,379.36,18.97,360.39,63.16,8681838850
763,T200869,2025-09-17,C1357,34,M,44485,5,2025-03-27,P107,Beauty,Bengaluru,Offline,COD,POS,20.51,10,1,Seasonal,19,350.72,136.39,214.33,61.11,0,S11,5,0,19,Affiliate,0,261.39,152,8,,Regular,389.6900000000001,38.97,350.72,61.11,8681838850
764,T200607,2024-07-19,C1110,33,M,71935,7,2022-02-22,P105,Apparel,Chennai,Online,Card,App,37.91,5,1,Seasonal,9,324.13,153.54,170.59,52.63,0,S13,5,0,20,PaidSocial,0,537.66,135,7,Mobile,Summer,341.1899999999999,17.06,324.1299999999999,52.63,8681838850
765,T200671,2025-08-12,C1331,26,F,24972,5,2021-08-04,P101,Electronics,Delhi,Online,Card,App,309.58,15,1,,1,263.14,201.23,61.91,23.53,0,S11,6,0,10,PaidSocial,0,155.82,62,4,App,Regular,309.58,46.44,263.14,23.53,8681838850
766,T200373,2025-03-09,C1218,32,F,94794,4,2024-12-25,P106,Beauty,Chennai,Offline,UPI,Desktop,24.53,15,1,Clearance,23,479.56,197.47,282.09,58.82,0,S14,13,3,52,Organic,0,435.59,183,4,,Regular,564.19,84.63,479.5600000000001,58.82,8681838850
767,T200981,2025-05-12,C1449,29,M,47282,1,2023-04-08,P101,Electronics,Hyderabad,Online,Card,App,301.57,15,1,,1,256.33,196.02,60.31,23.53,0,S11,6,3,11,Organic,0,77.44,126,2,Mobile,Summer,301.57,45.24,256.33,23.53,8681838850
768,T200842,2024-03-05,C1038,46,F,37615,4,2021-06-22,P105,Apparel,Jaipur,Online,Card,Desktop,36.52,5,1,Seasonal,13,451.02,213.64,237.38,52.63,0,S14,1,3,38,Email,0,197.94,166,7,Mobile,Regular,474.76,23.74,451.02,52.63,8681838850
769,T200233,2024-10-21,C1322,47,F,36501,3,2024-12-31,P100,Electronics,Bengaluru,Online,Card,Mobile,522.44,15,1,Loyalty,1,444.07,339.59,104.48,23.53,0,S10,9,1,22,Affiliate,0,161.75,107,5,Desktop,Regular,522.44,78.37,444.0700000000001,23.53,8681838850
770,T200785,2025-08-21,C1373,41,M,49528,3,2021-10-16,P100,Electronics,Mumbai,Online,COD,Mobile,523.49,25,1,Flash,1,392.62,340.27,52.35,13.33,1,S14,4,0,27,SMS,0,200.93,107,3,Mobile,Regular,523.49,130.87,392.62,13.33,8681838850
771,T200676,2024-01-17,C1441,32,F,86130,1,2023-06-08,P108,Sports,Hyderabad,Offline,COD,POS,156.28,10,1,Clearance,8,1125.22,687.63,437.59,38.89,0,S11,9,0,25,PaidSocial,1,211.15,13,1,,Regular,1250.24,125.02,1125.22,38.89,8681838850
772,T200317,2024-03-02,C1022,48,M,50877,3,2023-03-01,P109,Sports,Kolkata,Online,Card,POS,134.46,15,1,Clearance,9,1028.62,665.58,363.04,35.29,0,S14,10,4,54,Affiliate,0,273.64,120,0,Mobile,Regular,1210.14,181.52,1028.62,35.29,8681838850
773,T200648,2025-05-26,C1299,34,F,26290,5,2021-11-01,P103,HomeGoods,Hyderabad,Offline,UPI,Mobile,74.07,0,0,,8,592.56,296.28,296.28,50.0,0,S13,3,0,26,SMS,0,190.71,107,9,,Summer,592.56,0.0,592.56,50.0,8681838850
774,T200410,2024-06-17,C1025,34,M,59013,3,2024-03-25,P105,Apparel,Pune,Online,Card,App,37.13,20,1,Loyalty,15,445.56,250.63,194.93,43.75,0,S10,5,1,35,Organic,0,232.73,33,4,App,Summer,556.95,111.39,445.5600000000001,43.75,8681838850
775,T200898,2023-11-06,C1146,47,F,84056,2,2021-06-07,P109,Sports,Bengaluru,Online,UPI,Desktop,119.04,10,1,Loyalty,9,964.22,589.25,374.97,38.89,0,S10,5,0,19,Organic,0,275.25,90,1,App,Festival,1071.36,107.14,964.2200000000001,38.89,8681838850
776,T200709,2025-03-08,C1124,50,M,62042,4,2023-06-07,P100,Electronics,Chennai,Offline,NetBanking,POS,462.5,10,1,,1,416.25,300.62,115.63,27.78,0,S13,7,0,33,Affiliate,0,294.42,163,9,,Regular,462.5,46.25,416.25,27.78,8681838850
777,T200358,2025-09-13,C1481,30,F,22236,5,2023-03-01,P101,Electronics,Bengaluru,Offline,Card,POS,308.44,20,1,Clearance,1,246.75,200.49,46.26,18.75,0,S13,4,0,29,Email,0,142.02,44,12,,Regular,308.44,61.69,246.75,18.75,8681838850
778,T200258,2024-12-17,C1175,40,F,60690,5,2022-09-04,P103,HomeGoods,Pune,Online,UPI,Mobile,75.85,0,0,,5,379.25,189.62,189.63,50.0,0,S13,6,3,9,Organic,0,341.38,185,5,Mobile,Festival,379.25,0.0,379.25,50.0,8681838850
779,T200744,2024-04-14,C1129,40,F,8000,7,2023-11-15,P108,Sports,Bengaluru,Offline,UPI,Mobile,141.33,5,1,Loyalty,4,537.05,310.93,226.12,42.1,0,S12,7,1,24,Email,0,112.53,158,12,,Regular,565.32,28.27,537.0500000000001,42.1,8681838850
780,T200627,2025-04-25,C1465,32,M,30113,5,2022-06-10,P106,Beauty,Bengaluru,Offline,Card,POS,24.67,10,1,Clearance,15,333.05,129.52,203.53,61.11,0,S12,4,0,29,SMS,0,187.57,139,6,,Regular,370.05,37.01,333.04,61.11,8681838850
781,T200632,2024-11-04,C1024,21,M,57726,3,2022-11-09,P106,Beauty,Delhi,Online,Card,App,24.34,0,0,,21,511.14,178.9,332.24,65.0,0,S10,8,2,30,Organic,0,224.29,193,6,App,Festival,511.14,0.0,511.14,65.0,8681838850
782,T200282,2024-07-28,C1039,25,F,56626,5,2022-05-05,P104,Apparel,Delhi,Offline,NetBanking,POS,57.62,15,1,,13,636.7,337.08,299.62,47.06,0,S13,6,1,33,Email,0,358.04,134,14,,Summer,749.06,112.36,636.6999999999999,47.06,8681838850
783,T200376,2025-07-05,C1011,38,F,55957,1,2023-03-28,P100,Electronics,Hyderabad,Offline,Card,Mobile,478.8,10,1,Seasonal,1,430.92,311.22,119.7,27.78,0,S12,2,0,7,Email,0,103.84,91,6,,Summer,478.8,47.88,430.92,27.78,8681838850
784,T200384,2025-04-16,C1119,41,F,53693,1,2022-04-30,P104,Apparel,Chennai,Offline,Card,Mobile,54.06,20,1,Flash,9,389.23,218.94,170.29,43.75,0,S10,4,0,23,SMS,0,102.35,124,1,,Regular,486.54,97.31,389.23,43.75,8681838850
785,T200224,2024-05-08,C1088,36,F,42338,3,2024-10-02,P101,Electronics,Mumbai,Online,UPI,Desktop,294.0,0,0,,1,294.0,191.1,102.9,35.0,0,S12,9,0,9,PaidSocial,0,156.41,4,7,Desktop,Summer,294.0,0.0,294.0,35.0,8681838850
786,T200953,2025-08-25,C1142,25,M,18048,5,2023-07-08,P104,Apparel,Kolkata,Online,COD,Mobile,62.33,5,1,Flash,9,532.92,252.44,280.48,52.63,0,S13,6,1,21,Organic,0,146.34,161,8,Mobile,Regular,560.97,28.05,532.9200000000001,52.63,8681838850
787,T200814,2025-07-24,C1281,30,F,28516,6,2023-12-29,P107,Beauty,Chennai,Offline,COD,Mobile,20.51,5,1,Flash,13,253.3,93.32,159.98,63.16,0,S14,5,2,23,Email,0,197.76,60,2,,Summer,266.63,13.33,253.3,63.16,8681838850
788,T200472,2023-11-28,C1059,34,M,60741,4,2024-04-06,P103,HomeGoods,Hyderabad,Online,Card,App,79.02,10,1,Flash,12,853.42,474.12,379.3,44.44,0,S13,6,1,17,PaidSocial,0,337.79,191,6,Mobile,Festival,948.24,94.82,853.4200000000001,44.44,8681838850
789,T200347,2023-11-30,C1343,44,F,71467,6,2024-07-30,P104,Apparel,Hyderabad,Offline,UPI,Desktop,60.51,0,0,,9,544.59,245.07,299.52,55.0,0,S10,7,0,37,Email,0,483.26,155,4,,Festival,544.59,0.0,544.59,55.0,8681838850
790,T200505,2024-02-23,C1227,47,F,54062,4,2021-03-15,P103,HomeGoods,Delhi,Offline,UPI,POS,75.37,5,1,Loyalty,10,716.01,376.85,339.16,47.37,0,S12,3,0,25,PaidSocial,0,291.62,119,5,,Regular,753.7,37.68,716.0200000000001,47.37,8681838850
791,T200639,2024-07-29,C1355,24,F,53354,2,2020-05-26,P107,Beauty,Kolkata,Online,UPI,Desktop,19.44,25,1,,26,379.08,176.9,202.18,53.33,0,S14,9,0,29,PaidSocial,0,157.25,36,1,Desktop,Summer,505.4400000000001,126.36,379.08,53.33,8681838850
792,T200987,2024-09-09,C1152,43,F,52765,3,2023-06-29,P108,Sports,Bengaluru,Offline,Card,Mobile,149.2,0,0,,6,895.2,492.36,402.84,45.0,1,S11,2,0,25,PaidSocial,0,247.81,34,6,,Regular,895.1999999999999,0.0,895.1999999999999,45.0,8681838850
793,T200928,2025-02-01,C1380,38,M,65858,3,2021-12-16,P104,Apparel,Hyderabad,Online,Card,App,58.67,15,1,Loyalty,16,797.91,422.42,375.49,47.06,0,S12,5,0,24,Email,1,291.45,29,1,Mobile,Regular,938.72,140.81,797.9100000000001,47.06,8681838850
794,T200905,2025-08-09,C1360,28,F,29826,3,2022-09-10,P109,Sports,Kolkata,Offline,Card,App,135.56,5,1,Seasonal,7,901.47,521.91,379.56,42.1,1,S13,14,0,28,Email,0,184.37,73,3,,Regular,948.9200000000001,47.45,901.47,42.1,8681838850
795,T200619,2025-04-26,C1382,31,F,46888,1,2021-03-19,P103,HomeGoods,Delhi,Offline,Card,POS,75.67,10,1,Loyalty,11,749.13,416.19,332.94,44.44,0,S10,6,0,40,,0,130.12,143,2,,Regular,832.37,83.24,749.13,44.44,8681838850
796,T200855,2024-03-15,C1300,25,M,80012,5,2022-03-24,P100,Electronics,Pune,Online,Card,Mobile,504.39,5,1,Seasonal,1,479.17,327.85,151.32,31.58,0,S10,8,3,26,,0,450.5,191,4,App,Regular,504.39,25.22,479.17,31.58,8681838850
797,T200803,2025-01-12,C1389,31,M,58734,4,2025-03-23,P106,Beauty,Bengaluru,Online,Card,App,24.48,10,1,Flash,13,286.42,111.38,175.04,61.11,1,S11,7,0,38,Organic,1,266.76,73,11,App,Regular,318.24,31.82,286.42,61.11,8681838850
798,T200645,2025-08-08,C1182,35,M,8000,8,2022-03-02,P102,HomeGoods,Hyderabad,Online,UPI,App,94.29,0,0,,6,565.74,282.87,282.87,50.0,0,S12,3,1,9,SMS,0,120.57,117,8,Mobile,Regular,565.74,0.0,565.74,50.0,8681838850
799,T200846,2023-12-29,C1426,55,F,44357,4,2021-08-29,P108,Sports,Hyderabad,Online,UPI,Desktop,156.99,20,1,,8,1004.74,690.76,313.98,31.25,0,S11,4,0,18,Organic,0,303.02,93,13,App,Festival,1255.92,251.18,1004.74,31.25,8681838850
800,T200556,2024-02-02,C1423,18,F,18230,5,2025-04-28,P101,Electronics,Bengaluru,Offline,Card,App,280.72,0,0,,1,280.72,182.47,98.25,35.0,0,S11,4,0,12,,0,119.22,66,10,,Regular,280.72,0.0,280.72,35.0,8681838850
801,T200957,2023-12-01,C1092,37,M,51495,2,2021-03-18,P100,Electronics,Bengaluru,Offline,COD,Desktop,483.53,10,1,Clearance,1,435.18,314.29,120.89,27.78,0,S14,1,1,19,Email,0,151.34,178,5,,Festival,483.53,48.35,435.1799999999999,27.78,8681838850
802,T200577,2025-09-03,C1121,36,F,52835,3,2025-07-23,P105,Apparel,Pune,Offline,Card,App,41.13,0,0,,13,534.69,240.61,294.08,55.0,0,S12,10,6,37,SMS,0,211.97,65,4,,Regular,534.69,0.0,534.69,55.0,8681838850
803,T200795,2025-07-25,C1304,49,F,39305,4,2022-08-22,P103,HomeGoods,Pune,Offline,Card,App,77.12,0,0,,7,539.84,269.92,269.92,50.0,0,S10,7,2,8,PaidSocial,0,211.2,38,7,,Summer,539.84,0.0,539.84,50.0,8681838850
804,T200085,2024-06-21,C1396,46,F,60986,2,2020-06-15,P104,Apparel,Mumbai,Offline,Card,Desktop,61.1,0,0,,12,733.2,329.94,403.26,55.0,0,S11,8,0,37,Organic,0,195.29,120,3,,Summer,733.2,0.0,733.2,55.0,8681838850
805,T200242,2025-08-25,C1169,35,F,62167,5,2020-10-10,P100,Electronics,Chennai,Offline,UPI,App,492.77,15,1,,1,418.85,320.3,98.55,23.53,0,S14,8,0,15,Affiliate,1,360.11,173,12,,Regular,492.77,73.92,418.85,23.53,8681838850
806,T200698,2024-02-17,C1065,41,M,44563,2,2023-04-30,P102,HomeGoods,Hyderabad,Online,UPI,App,82.51,20,1,Loyalty,11,726.09,453.81,272.28,37.5,0,S13,7,0,26,SMS,0,179.89,91,2,App,Regular,907.61,181.52,726.09,37.5,8681838850
807,T200159,2025-04-11,C1484,49,F,75787,5,2020-08-02,P107,Beauty,Hyderabad,Offline,UPI,Mobile,20.36,10,1,Loyalty,19,348.16,135.39,212.77,61.11,0,S11,3,0,28,PaidSocial,0,417.62,18,10,,Regular,386.84,38.68,348.16,61.11,8681838850
808,T200524,2025-06-30,C1319,25,F,36876,2,2023-10-30,P104,Apparel,Hyderabad,Online,UPI,App,62.28,20,1,Flash,14,697.54,392.36,305.18,43.75,0,S12,6,0,23,,0,160.94,79,1,App,Summer,871.9200000000001,174.38,697.5400000000001,43.75,8681838850
809,T200035,2025-06-09,C1085,21,M,50159,6,2021-09-19,P104,Apparel,Bengaluru,Offline,NetBanking,App,55.15,10,1,Seasonal,8,397.08,198.54,198.54,50.0,0,S12,9,3,16,PaidSocial,1,345.07,10,11,,Summer,441.2,44.12,397.08,50.0,8681838850
810,T200540,2025-09-23,C1178,30,F,39972,1,2021-08-29,P103,HomeGoods,Jaipur,Offline,Card,App,76.17,0,0,,7,533.19,266.6,266.59,50.0,0,S14,5,0,30,PaidSocial,0,93.29,58,2,,Regular,533.19,0.0,533.19,50.0,8681838850
811,T200170,2025-03-05,C1332,37,F,27770,4,2021-01-15,P102,HomeGoods,Bengaluru,Online,COD,App,88.85,20,1,Clearance,9,639.72,399.82,239.9,37.5,1,S11,5,3,34,Affiliate,0,191.05,22,14,App,Regular,799.65,159.93,639.72,37.5,8681838850
812,T200654,2024-09-07,C1036,25,F,62999,2,2020-08-31,P104,Apparel,Bengaluru,Offline,Card,Desktop,58.0,5,1,Clearance,13,716.3,339.3,377.0,52.63,0,S13,7,1,37,SMS,0,201.4,110,5,,Regular,754.0,37.7,716.3,52.63,8681838850
813,T200890,2025-04-07,C1075,34,F,73040,7,2023-04-22,P102,HomeGoods,Kolkata,Online,UPI,Mobile,92.48,0,0,,5,462.4,231.2,231.2,50.0,0,S14,7,0,6,PaidSocial,0,557.52,133,13,App,Regular,462.4,0.0,462.4,50.0,8681838850
814,T200857,2024-10-06,C1335,45,M,79052,5,2024-10-11,P104,Apparel,Delhi,Offline,UPI,Mobile,60.28,10,1,Seasonal,10,542.52,271.26,271.26,50.0,0,S11,5,2,21,Organic,0,455.54,80,5,,Regular,602.8,60.28,542.52,50.0,8681838850
815,T200847,2025-10-24,C1177,40,M,63980,2,2025-04-19,P100,Electronics,Hyderabad,Offline,Card,Mobile,456.42,0,0,,1,456.42,296.67,159.75,35.0,0,S12,6,0,11,Email,0,173.6,150,1,,Regular,456.42,0.0,456.42,35.0,8681838850
816,T200944,2024-03-26,C1343,44,F,71467,6,2024-07-30,P104,Apparel,Jaipur,Online,UPI,POS,57.89,0,0,,8,463.12,208.4,254.72,55.0,0,S11,6,0,12,Organic,0,475.11,197,7,Mobile,Regular,463.12,0.0,463.12,55.0,8681838850
817,T200733,2024-11-12,C1421,18,F,42123,3,2023-08-13,P109,Sports,Bengaluru,Offline,UPI,App,125.76,10,1,Loyalty,5,565.92,345.84,220.08,38.89,0,S13,6,0,11,Email,0,189.25,182,3,,Festival,628.8000000000001,62.88,565.9200000000001,38.89,8681838850
818,T200095,2024-10-22,C1226,52,M,37442,4,2022-02-03,P104,Apparel,Delhi,Online,Card,POS,59.65,10,1,Flash,12,644.22,322.11,322.11,50.0,0,S14,8,1,25,Organic,1,221.35,168,10,Desktop,Regular,715.8,71.58,644.2199999999999,50.0,8681838850
819,T200563,2023-11-07,C1232,36,F,28813,2,2022-09-19,P108,Sports,Chennai,Online,COD,Desktop,138.14,0,0,,6,828.84,455.86,372.98,45.0,0,S13,2,0,7,Email,0,140.51,189,4,Desktop,Festival,828.8399999999999,0.0,828.8399999999999,45.0,8681838850
820,T200240,2025-09-13,C1225,28,M,43442,4,2023-07-03,P104,Apparel,Delhi,Offline,Card,POS,57.63,5,1,Seasonal,8,437.99,207.47,230.52,52.63,0,S12,6,0,37,Email,0,219.87,122,8,,Regular,461.04,23.05,437.99,52.63,8681838850
821,T200742,2025-04-25,C1472,51,F,87945,5,2022-12-16,P105,Apparel,Hyderabad,Offline,UPI,Mobile,41.4,10,1,Flash,11,409.86,204.93,204.93,50.0,0,S11,8,0,23,PaidSocial,0,485.27,127,7,,Regular,455.4,45.54,409.86,50.0,8681838850
822,T200574,2025-07-18,C1358,19,M,66357,6,2022-11-11,P104,Apparel,Hyderabad,Online,NetBanking,Mobile,57.51,0,0,,7,402.57,181.16,221.41,55.0,0,S13,12,3,31,SMS,0,438.4,45,5,Desktop,Summer,402.57,0.0,402.57,55.0,8681838850
823,T200690,2024-06-20,C1434,45,F,55706,5,2022-01-07,P109,Sports,Bengaluru,Offline,UPI,Desktop,117.44,5,1,Loyalty,3,334.7,193.78,140.92,42.1,0,S13,9,0,15,Organic,0,313.76,77,6,,Summer,352.32,17.62,334.7,42.1,8681838850
824,T200460,2024-01-21,C1162,41,M,35515,5,2025-09-16,P100,Electronics,Bengaluru,Offline,UPI,Mobile,454.93,5,1,Flash,1,432.18,295.7,136.48,31.58,0,S13,6,1,14,Email,0,223.07,144,4,,Regular,454.93,22.75,432.18,31.58,8681838850
825,T200553,2024-12-10,C1147,40,F,67900,8,2021-11-04,P103,HomeGoods,Chennai,Online,COD,Desktop,80.57,0,0,,7,563.99,282.0,281.99,50.0,0,S10,6,5,33,PaidSocial,0,599.6,88,7,Desktop,Festival,563.99,0.0,563.99,50.0,8681838850
826,T200888,2024-01-08,C1231,43,M,52323,2,2020-10-01,P105,Apparel,Pune,Offline,Card,Mobile,36.86,5,1,,14,490.24,232.22,258.02,52.63,0,S12,4,1,39,Organic,0,156.25,110,3,,Regular,516.04,25.8,490.24,52.63,8681838850
827,T200206,2024-01-10,C1240,22,F,50438,1,2025-07-11,P100,Electronics,Hyderabad,Offline,Card,Mobile,511.71,0,0,,1,511.71,332.61,179.1,35.0,0,S12,12,2,28,Affiliate,0,101.61,110,2,,Regular,511.71,0.0,511.71,35.0,8681838850
828,T200392,2024-07-25,C1163,39,M,74422,2,2024-06-04,P106,Beauty,Hyderabad,Online,Card,App,24.1,5,1,Flash,15,343.43,126.52,216.91,63.16,0,S13,7,2,37,PaidSocial,0,184.99,130,3,Desktop,Summer,361.5,18.08,343.42,63.16,8681838850
829,T200794,2023-11-10,C1164,31,M,46834,3,2024-06-02,P109,Sports,Mumbai,Online,UPI,Desktop,120.0,5,1,Seasonal,8,912.0,528.0,384.0,42.11,0,S13,10,1,37,,0,236.5,88,7,Mobile,Festival,960.0,48.0,912.0,42.11,8681838850
830,T200397,2024-09-05,C1459,53,F,16305,1,2025-03-18,P103,HomeGoods,Kolkata,Online,UPI,Desktop,74.52,10,1,Flash,6,402.41,223.56,178.85,44.44,0,S14,5,0,17,Email,0,61.02,142,5,Mobile,Regular,447.12,44.71,402.41,44.44,8681838850
831,T200766,2025-05-06,C1194,31,F,38968,3,2022-08-05,P106,Beauty,Kolkata,Online,Card,Mobile,26.03,0,0,,22,572.66,200.43,372.23,65.0,0,S10,6,0,35,,0,174.17,60,2,App,Summer,572.6600000000001,0.0,572.6600000000001,65.0,8681838850
832,T200848,2024-10-28,C1406,38,F,99078,5,2025-04-15,P104,Apparel,Mumbai,Online,Card,Mobile,57.57,0,0,,8,460.56,207.25,253.31,55.0,0,S12,6,2,27,PaidSocial,0,541.45,23,9,App,Regular,460.56,0.0,460.56,55.0,8681838850
833,T200217,2025-04-24,C1159,44,F,56611,4,2024-09-10,P109,Sports,Bengaluru,Online,Card,Mobile,130.76,10,1,Loyalty,9,1059.16,647.26,411.9,38.89,0,S14,7,0,20,PaidSocial,0,344.13,23,6,App,Regular,1176.84,117.68,1059.16,38.89,8681838850
834,T200004,2024-02-18,C1215,28,M,59118,2,2023-03-25,P101,Electronics,Kolkata,Online,Card,App,288.58,5,1,Flash,1,274.15,187.58,86.57,31.58,0,S11,5,0,5,Email,0,147.09,88,1,Mobile,Regular,288.58,14.43,274.15,31.58,8681838850
835,T200768,2024-07-03,C1269,37,M,27834,1,2022-12-14,P105,Apparel,Delhi,Offline,UPI,POS,37.02,15,1,Clearance,13,409.07,216.57,192.5,47.06,0,S14,2,0,19,Email,1,75.96,20,2,,Summer,481.26,72.19,409.0700000000001,47.06,8681838850
836,T200642,2024-03-30,C1220,32,M,62982,4,2022-04-25,P106,Beauty,Hyderabad,Offline,Card,POS,25.59,5,1,,13,316.04,116.43,199.61,63.16,0,S14,7,4,36,Email,0,285.19,157,13,,Regular,332.67,16.63,316.04,63.16,8681838850
837,T200929,2024-05-03,C1101,35,M,36380,2,2022-12-06,P101,Electronics,Pune,Online,NetBanking,Desktop,289.12,15,1,Loyalty,1,245.75,187.93,57.82,23.53,0,S12,8,1,13,PaidSocial,0,101.67,124,2,Desktop,Summer,289.12,43.37,245.75,23.53,8681838850
838,T200612,2025-01-28,C1083,27,F,32472,2,2022-01-15,P109,Sports,Bengaluru,Offline,COD,Mobile,125.5,5,1,Clearance,6,715.35,414.15,301.2,42.11,0,S10,2,1,35,PaidSocial,0,140.24,45,4,,Regular,753.0,37.65,715.35,42.11,8681838850
839,T200738,2024-09-12,C1380,38,M,65858,3,2021-12-16,P104,Apparel,Chennai,Offline,Card,Mobile,57.23,0,0,,7,400.61,180.27,220.34,55.0,0,S13,13,0,9,Affiliate,0,237.63,12,3,,Regular,400.61,0.0,400.61,55.0,8681838850
